#   src        l         b          nhi[e20]  nhi_er[e20]    nh2[e20]	    nh2_er[e20]	       nh[e20] from CO	nh_er[e20]      nh[e20] from Dust  nh_er[e20]
                                                                                                (X = 2.54 +/- 0.13 e20)
==============================================================================================================================================================
0  3C105	187.6326  -33.6090   14.68   2.65679789855   6.92915318713   1.38816506235     21.6091531871   2.99759525521    41.4233903209   14.8020842745
1  3C123	170.5815  -11.6608   27.38   5.32657302579   66.8069123397   3.88171447758     94.1869123397   6.59090945808    76.7090731253   27.4089595067
2  3C131	171.4368  -07.7967   28.55   2.73424192918   25.9015723365   2.32084859536     54.4515723365   3.58642121479    68.0528874649   24.3154683538
3  3C133	177.7258  -09.9125   28.5    3.31227438239   11.2872703642    3.65177793917    39.7872703642   4.9301768428     76.6980980145   27.401825287
4  3C154	185.5932  004.0030   35.58   2.96659472535   42.8283286337   3.98752683479     78.4083286337   4.97001554551    63.9071400086   22.8329859576
5  3C167	207.3119  001.1529   50.24   4.25043345783   17.8507872077   1.95790627679     68.0907872077   4.6796988758     61.0595153284   21.8082082719
6  3C207	212.9680  030.1390   5.25    0.305560539888   2.21201020691   0.319656375395   7.46201020691   0.442207464735   12.1858001587   4.35623263993
7  3C353	021.1108  019.8770   10.85   1.3536095287    21.1745582888    2.0640655253     32.0245582888   2.46832438081    31.8964877658   11.3977567013
8  3C410	069.2090  -03.7684   48.22   6.84001354558   6.98265470929   1.43305045966     55.2026547093   6.98852051035    95.850923355    34.2502006725
9  3C454.3	086.1110  -38.1833   6.53    0.299613368776   22.5259720381   2.31683364833    29.0559720381   2.33612635034    8.16293149477   2.92569261878
10  3C75	170.2558  -44.9111   7.89    0.348542167308   8.2585685537    4.35229088841    16.1485685537   4.36622464146    13.1650739338   4.70518633029
11  4C13.67	043.4971  009.1540   16.72   1.68217472871   72.8042966096   5.21943177736     89.5242966096   5.48381070939    54.4611198382   19.4593221418
12  4C22.12	188.0524  000.0470   85.23   30.7624002563   11.2967358942   1.68433161826     96.5267358942   30.8084767966    78.8226860677   28.1552333186
13  P0428+20	176.8082  -18.5568   23.89   4.77660597801   5.79867757915   1.84969149932     29.6886775792   5.12223811549    40.553326236    14.4913187266
14  T0526+24	181.3551  -05.1933   96.85   71.5117293313   51.7744773541   2.9660964079      148.624477354   71.5732153802    92.438737435    33.031031192
15  T0629+10	201.5315  000.5079   59.25   6.31980638918   212.071728379   11.7690536018     271.321728379   13.3585394216    451.695883558   161.353162111
