#	src	l           b       nhi(e20) nhi_er thin      thin_er    cnm    cnm_er	  wnm	  wnm_er
================================================ NHI < 3.0e20 cm-2 =======================================
0    3C33-1	129.4392  -49.3432  002.81  000.12  002.7894  000.8383  001.95  000.0886  000.86  000.0754
1    3C234	200.2050  052.7049  001.61  000.04  001.6383  001.0084  000.00  000.0000  001.61  000.0437
2    3C236	190.0640  053.9808  001.21  000.04  001.1817  001.0788  000.00  000.0000  001.21  000.0386
3    3C228.0	220.8313  046.6355  002.61  000.04  002.6652  000.1580  000.37  000.0215  002.24  000.0369
4    3C33-2	129.4620  -49.2774  002.92  000.15  002.8762  001.0015  001.90  000.1174  001.02  000.0973
5    3C267.0	256.3418  070.1102  002.33  000.03  002.3236  000.3146  000.00  000.0000  002.33  000.0270
6    DW0742+10	209.7960  016.5911  002.43  000.04  002.4383  000.7975  000.00  000.0000  002.43  000.0435
7    4C19.44	008.9924  073.0418  002.65  000.04  002.6324  000.5363  000.00  000.0000  002.65  000.0449
8    3C293	054.6071  076.0603  001.28  000.05  001.2956  000.9682  000.00  000.0000  001.28  000.0457
9    4C20.33	020.1848  066.8341  002.69  000.05  002.6865  000.2204  000.53  000.0292  002.16  000.0394
10    P1117+14	240.4380  065.7884  001.57  000.02  001.5417  000.2614  000.00  000.0000  001.57  000.0177
11    3C264.0	236.9959  073.6422  001.73  000.03  001.7598  000.3485  000.00  000.0000  001.73  000.0252
12    3C208.1	213.6015  033.5830  002.76  000.05  002.7851  000.1598  000.00  000.0000  002.76  000.0522
13    3C208.0	213.6628  033.1608  002.99  000.04  003.0476  000.1619  000.00  000.0000  002.99  000.0448
14    4C32.44	067.2401  081.0438  001.05  000.03  001.1280  000.5210  000.14  000.0170  000.91  000.0273
15    3C263.1	228.2701  074.3753  001.68  000.05  001.6732  000.3024  000.00  000.0000  001.68  000.0462
16    3C272.1	280.6321  074.6873  002.39  000.03  002.4260  000.3032  000.36  000.0218  002.03  000.0248
17    4C07.32	322.2286  068.8350  002.11  000.03  002.0761  000.2568  000.32  000.0219  001.79  000.0244
18    3C286	056.5295  080.6740  002.04  000.09  002.1072  002.3370  000.00  000.0000  002.04  000.0917
19    3C190.0	207.6242  021.8412  002.82  000.04  002.9410  000.8069  000.00  000.0000  002.82  000.0411
20    4C12.50	347.2230  070.1718  002.37  000.11  002.5519  000.1045  000.36  000.1107  002.01  000.0262
21    3C298	352.1602  060.6666  002.39  000.38  002.5657  000.0969  000.06  000.3694  002.33  000.0851
22    3C345	063.4550  040.9489  001.01  000.13  001.0397  000.0205  000.00  000.0002  001.01  000.1285
